MediaId,CreatedDate,PostUrl,NrLikes,NrComments,ViewCount,IsVideo,TaggedUsers,MentionedUsers,Caption,Location
2231621189176746119_3781958475,1/28/2020 10:20:05 PM,https://www.instagram.com/p/B74T6XeHWCH,26831,24,616480,Yes,,@hydraulicpresschannel,"Check out the link in my profile! Oh my god! That laughter at the end, does someone not like whatever is in the press? 🤣 •
Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2226962357771152765_3781958475,1/22/2020 12:03:55 PM,https://www.instagram.com/p/B7nwncnHa19,26714,56,539792,Yes,,@simplysatisfyinguk,"One of the most satisfying videos🤤😍 (Credit? Comment below)
-
-
If you’re from explore, follow me @simplysatisfyinguk for more❤️ -
-
-
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages",
2109110226968755313_3781958475,8/12/2019 9:32:42 PM,https://www.instagram.com/p/B1FEJOunbxx,26111,82,229886,Yes,,@hydraulicpresschannel,"Soap vs hydraulic press! 😊 who will win? You decide below! •
•
Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2219246353620275039_3781958475,1/11/2020 8:33:22 PM,https://www.instagram.com/p/B7MWMzwng9f,25468,363,0,No,,@rogerkilimanjaro,"How do you say 'GOLD' in your language!
So Satisfying! Favorites? 💰🥇
By @rogerkilimanjaro
•
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2240212114958357584_3781958475,2/9/2020 6:49:02 PM,https://www.instagram.com/p/B8W1QylnpRQ,25179,61,518727,Yes,,@pan_n_ice,"🍩🍦Hersheys 🍦🍩
Would you like to try this? Let me know! •
•
Credit: @pan_n_ice
-
🍩
🍩🍩
🍩🍩🍩
🍩🍩🍩🍩
🍩🍩🍩🍩🍩
tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🍩🍩🍩🍩🍩
🍩🍩🍩🍩
🍩🍩🍩
🍩🍩
🍩",
2246055967368132736_3781958475,2/17/2020 8:19:54 PM,https://www.instagram.com/p/B8rmACQn7iA,24733,37,552173,Yes,,"@simplysatisfyinguk,@simplysatisfyinguk","🥤 Soda Gummy Corn 🌽 Would you try this? Lemme know 👇🙈👇
🌈 Follow me for more amazing videos 🏝
@simplysatisfyinguk
@simplysatisfyinguk
.
Credit: satisfyingvideo on tiktok
Video belongs to their respective owner!
🌈🌈🌈🌈🌈
🌈🌈🌈🌈
🌈🌈🌈
🌈🌈
🌈

#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages",
2226197572993588729_3781958475,1/21/2020 10:44:31 AM,https://www.instagram.com/p/B7lCuXSHp35,24439,506,696522,Yes,,@simplysatisfyinguk,"Thoughts on this?🤔 (Credit?) -
-
If you’re from explore, follow me @simplysatisfyinguk  for more❤️ -
-
-
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages",
2242157320368699720_3781958475,2/12/2020 11:13:32 AM,https://www.instagram.com/p/B8dvjQTHjlI,24208,34,675002,Yes,,"@hydraulicpresschannel,@simplysatisfyinguk,@simplysatisfyinguk","Wow, these look cool! 👇🏽 Credit: @hydraulicpresschannel - I do not take credit! .

Follow me, for amazing photos & videos 🏝
@simplysatisfyinguk
@simplysatisfyinguk
Turn on post notifications ✅
.
Video belongs to their respective owner!

#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2233183640498308444_3781958475,1/31/2020 2:04:31 AM,https://www.instagram.com/p/B793LBqHYVc,24153,182,1208843,Yes,kitchenchopco,"@kitchenchopco,@kitchenchopco,@kitchenchopco,@kitchenchopco,@kitchenchopco,@kitchenchopco","*paid promo* Our Knifes Are A Must Have. 🤩 
@kitchenchopco @kitchenchopco
Chop and hack ANYTHING with our hardened carbon steel blades made for long-lasting resistance and toughness!
Perfect gift for Weddings, Birthdays, Fathers Day, Mothers Day, for Home Cooks, Professional Chefs, Culinary Students and more. 👩‍🍳
@kitchenchopco @kitchenchopco
@kitchenchopco @kitchenchopco
Site Wide Sale.
LINK IN BIO
•
•
#satisfyingvideo #slime #slimevideos #slimevideo #crushing#satisfying #satisfyingslimes #slimetutorial #slimepressing#slimevids #slimegoals #asmrsoap #slimeyvideo#asmrcommunity #bestslime #slimereview #asmrsounds#slimevideosdaily #instaslime #foodporndaily #slimeworld#crunchyslime #soapcutting #slimer #satisfy #diys#slimeyslime #satisfyingslime #diy #oddlysatisfying",
2248654308773930945_3781958475,2/21/2020 10:22:04 AM,https://www.instagram.com/p/B800y4RHyfB,23441,19,627604,Yes,,"@maximilian_mccallum,@simplysatisfyinguk,@simplysatisfyinguk","Here’s a little copper wire Christmas tree undergoing a redox/displacement reaction with a silver nitrate solution. The copper molecules from the wire displace the silver to form copper nitrate. The formation of copper nitrate is what causes the solution to turn blue. 😍👌🏻😃🎄
🎥: @maximilian_mccallum
🎄
🎄
Follow me, for amazing photos & videos 🏝
@simplysatisfyinguk
@simplysatisfyinguk
Turn on post notifications ✅
🎄
🎄 🎄
🎄🎄🎄
🎄🎄🎄🎄
🎄🎄🎄🎄🎄
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2235713846995917398_3781958475,2/3/2020 2:41:35 PM,https://www.instagram.com/p/B8G2eYFnRpW,23235,83,550572,Yes,,"@simplysatisfyinguk,@icecreamrolls","What is your favorite fruit that they should make to Ice Cream Rolls next? •
•
Follow @simplysatisfyinguk 💗
Tag a friend that needs to see this! 👇
Credit: @icecreamrolls •
•
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2220578810617419815_3781958475,1/13/2020 4:40:44 PM,https://www.instagram.com/p/B7RFKnCnFgn,22583,23,0,No,,"@simplysatisfyinguk,@lightelegancehq","1 or 2?
.
Follow @simplysatisfyinguk for more
-
Crédit: @lightelegancehq
.
.
.
.
Hashtags: #fluffyslime #softslime #glitterslime #butterslime#creamcheeseslime #slime #slimerepost #loveslime#viralslime #clickyslime #thickslime #greatslime#amazingslime #redslime #purpleslime #blueslime#orangeslime #yellowslime #greenslime #pinkslime#softbutterslime #christmasslime #satisfying",
2111061297047946752_3781958475,8/15/2019 2:09:14 PM,https://www.instagram.com/p/B1L_xCVnkYA,22405,109,173502,Yes,,"@wwfco,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","Comment your favourite colour!

So pretty! 👇🏽 Credit: @wwfco - I do not take credit! .

Follow me, for amazing photos & videos 🏝
@simplysatisfyinguk
@simplysatisfyinguk
@simplysatisfyinguk
Turn on post notifications ✅
.
Image belongs to their respective owner!
•
☆
•
#slime #crunchyslime #daiso#daisoclaymixing #butterslime #fluffyslime#oddlysatisfying #clearslime #food #crunchyslime #satisfyingvideo #asmr#explorepage #satisfy #icebergslime#slimetutorial #fishbowlslime #crunchyfloam#talisatossell #asmrsounds #sleepaid #relax#creative #icecream #satisfying #diy",
2235027994506565580_3781958475,2/2/2020 3:09:55 PM,https://www.instagram.com/p/B8Eah6LnhfM,22375,79,417518,Yes,,"@simplysatisfyinguk,@icecreamrolls","What is your favorite fruit that they should make to Ice Cream Rolls next?
•
Follow @simplysatisfyinguk 💗
Tag a friend that needs to see this! 👇
Credit: @icecreamrolls •
•
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2235003420389680510_3781958475,2/2/2020 2:21:16 PM,https://www.instagram.com/p/B8EU8TwHCV-,22077,72,430623,Yes,,"@simplysatisfyinguk,@icecreamrolls","What is your favorite fruit that they should make to Ice Cream Rolls next? •
•
Follow @simplysatisfyinguk 💗
Tag a friend that needs to see this! 👇
Credit: @icecreamrolls •
•
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2110225819457297296_3781958475,8/14/2019 10:29:09 AM,https://www.instagram.com/p/B1JBzPMnBuQ,21981,72,219685,Yes,,@tunemind,"What’s your favorite vine?
-
“Free-sha-vaca-do”
-
creds @tunemind -
Tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepage",
2210426199360735241_3781958475,12/30/2019 4:29:26 PM,https://www.instagram.com/p/B6tAuq_HQgJ,20655,28,446710,Yes,,@hydraulicpresschannel,"Check out the link in my profile! Oh my god! That laughter at the end, does someone not like whatever is in the press? 🤣 •
Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2250191280512312763_3781958475,2/23/2020 1:15:25 PM,https://www.instagram.com/p/B86SQwvniW7,20506,28,0,No,,"@simplysatisfyinguk,@simplysatisfyinguk","Wow this is so satisfying 👉👉👉
To try my new favorite game aquapark.io 💦 Link in my bio 
@simplysatisfyinguk 
@simplysatisfyinguk
❤️
By #jesussoto
❤️Credit/removal dm me❤️
🏷 
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2226343398239800064_3781958475,1/21/2020 3:34:19 PM,https://www.instagram.com/p/B7lj4ZoHosA,20446,24,337120,Yes,,@pan_n_ice,"☕ Starbucks ice cream rolls ☕
Would you like to try this? Let me know! •
•
Credit: @pan_n_ice
-
☕
☕☕
☕☕☕
☕☕☕☕
☕☕☕☕☕
tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
☕☕☕☕☕
☕☕☕☕
☕☕☕
☕☕
☕",
2249149566259326767_3781958475,2/22/2020 2:45:43 AM,https://www.instagram.com/p/B82lZ0vnG8v,20363,12,0,No,,"@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk,@sugar_boogerz","Satisfying way to paint 🎨 Swipe 👉
DOWNLOAD GAME👇
LINK IN BIO: @simplysatisfyinguk
LINK IN BIO: @simplysatisfyinguk
LINK IN BIO: @simplysatisfyinguk
🎥: @sugar_boogerz 🌈
🌈🌈
🌈🌈🌈
🌈🌈🌈🌈
🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos
🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈🌈
🌈🌈🌈🌈
🌈🌈🌈
🌈🌈
🌈",
2214763778084427172_3781958475,1/5/2020 4:07:41 PM,https://www.instagram.com/p/B68a-v-H9Wk,20040,47,305235,Yes,,"@pan_n_ice,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","Jolly rancher ice cream rolls! 
Check out my new YouTube Channel - link in profile description!

Dm me to be featured! 
What do you think about this picture? 👇🏽 Credit: @pan_n_ice - I do not take credit! .

Follow me, for amazing photos & videos 🏝
@simplysatisfyinguk 
@simplysatisfyinguk
@simplysatisfyinguk
Turn on post notifications ✅
.
Image belongs to their respective owner!

#slime #clearslime #slimeusa #slimer #slimes#usaslime #slimereview #slimelovers #slimevideo #slimepoking #slimeshop #slimestore#slimereview #slimewondernotice #slimestore #talisatossell#clearslime #usaslime #fluffyslime #icecream",
2221899128569127389_3781958475,1/15/2020 12:23:58 PM,https://www.instagram.com/p/B7VxXw9HOHd,19795,14,0,No,,@cchannel_food,"Swipe 👉👉👉
——————————————————————
Credits: @cchannel_food
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2118446742497093784_3781958475,8/25/2019 6:42:59 PM,https://www.instagram.com/p/B1mPBaaH2iY,19287,32,331540,Yes,,@hydraulicpresschannel,"Red hot steel vs hydraulic press! 😊 who will win? You decide below! •
•
Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2229916860447350419_3781958475,1/26/2020 1:53:58 PM,https://www.instagram.com/p/B7yQZHpnl6T,19279,73,217220,Yes,,@musiacally,"Write Prom in your language! •
•
Credit: @musiacally
•
•
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages",
