,PostUrl,NrLikes,IsVideo,Credits
618,https://www.instagram.com/p/B9rnVpCh5HU,28925,No,credit @please comment or dm for credit no copyright intended
1549,https://www.instagram.com/p/CADtNPHhxjP,28702,No,credit @dm for removal*
646,https://www.instagram.com/p/B9C06-9BOrb,28699,No,credit *
49,https://www.instagram.com/p/B-M9o5WnA7d,28609,No,credit: me
88,https://www.instagram.com/p/B9XdVm4HthX,28569,No,credit: icecreamlvers/tiktok
133,https://www.instagram.com/p/B8Ee5IkHyI0,28505,No,credit: via @storytimeclips
135,https://www.instagram.com/p/B8AINKdHE1s,28468,No,credit: monk.tri/tiktok
35,https://www.instagram.com/p/B-pQce3nQIL,28440,Yes,credit: sosatisfying/tiktok
589,https://www.instagram.com/p/B-M-z16BBRM,28411,No,credit @please comment or dm for credit no copyright intended
574,https://www.instagram.com/p/B-Xos3GBE-I,28400,No,credit @please comment or dm for credit no copyright intended
1814,https://www.instagram.com/p/B9rj4WBnRMH,28343,No,credit: unknown —> pls dm 
3482,https://www.instagram.com/p/CAzs5yFny3N,28166,No,credits:dm me
3550,https://www.instagram.com/p/B_27oDJnW8L,28127,No,credits:dm me
1771,https://www.instagram.com/p/CAIjVpZnFnT,28126,No,"credit: unknown, dm"
283,https://www.instagram.com/p/B_X1RmjnaLw,28045,No,credit: via @just_relaxpage
15,https://www.instagram.com/p/B_ku0gdHm1I,27882,Yes,credit: waterpressure/tiktok
17,https://www.instagram.com/p/B_f3lvunLif,27881,No,credit: nicolebutner/tiktok
578,https://www.instagram.com/p/B-SlQZNBi1q,27689,No,credit @please comment or dm for credit no copyright intended
142,https://www.instagram.com/p/B7jB-qcHLjD,27606,No,credit: sosatisfying/tiktok
1975,https://www.instagram.com/p/Bzn-JZtoPW8,27408,Yes,credit: @bo_berkman 
1944,https://www.instagram.com/p/B1l-Ts-oZD6,27323,Yes,credit: @hydraulic_press_best 
147,https://www.instagram.com/p/B7cQD0rnuzl,27212,No,credit: sapsrobots/tiktok
286,https://www.instagram.com/p/B_NmXrDHlM2,27187,No,credit: @animemaster
340,https://www.instagram.com/p/B639JuBHjYO,27184,No,credit: @ kwai
97,https://www.instagram.com/p/B89uGmunsKV,27075,No,credit: purekoalatea/tiktok
170,https://www.instagram.com/p/B2FnI_wn-Eu,26933,No,credit: @y.na__ ]
2657,https://www.instagram.com/p/CABN-VxHr5c,26930,No,credit
582,https://www.instagram.com/p/B-P44dxBwes,26866,No,credit @icy_pete comment or dm for credit no copyright intended
549,https://www.instagram.com/p/B-xLXBDB6Qw,26843,No,credit!
903,https://www.instagram.com/p/B-47RAKHT0z,26838,No,credit
547,https://www.instagram.com/p/B-znvh0haDi,26804,No,credit!
2773,https://www.instagram.com/p/B-pUDGrHLM8,26737,No,credit @no copyright intended please dm or comment for credit *
1821,https://www.instagram.com/p/B9R8aVzHqoM,26581,Yes,credit: @thomaspainting 
1986,https://www.instagram.com/p/By-07RRIoeX,26565,Yes,credit: @musiacal 
351,https://www.instagram.com/p/CA50vNthllh,26526,No,credit @please comment or dm for credit no copyright intended
139,https://www.instagram.com/p/B71wbZWHao5,26401,No,credit: channman28/tiktok
3491,https://www.instagram.com/p/CAqVknWHTKH,26382,No,"credits:@artswonderful, dm me"
158,https://www.instagram.com/p/B5ld6shH0P3,26323,Yes,credit: globalviewpoint/tiktok
292,https://www.instagram.com/p/B-z8PNInDUN,26254,No,credit: @letters_by_gigi
160,https://www.instagram.com/p/B5YF22THwmG,26185,Yes,credit: procreate1/tiktok
2052,https://www.instagram.com/p/CALEmJsDCT0,26168,No,credit: @izuyo0719 ————————
2579,https://www.instagram.com/p/CAxx0H3HFYQ,26166,No,credit yummyboy on youtube
1156,https://www.instagram.com/p/B78pjWDnOTA,26124,No,credit @please comment or dm for credit no copyright intended
538,https://www.instagram.com/p/B-7JhtJhiR1,26026,No,credit!
83,https://www.instagram.com/p/B9cY4zdn3J6,25948,Yes,credit: paintmixr/tiktok
138,https://www.instagram.com/p/B76-dJLnHQg,25852,No,credit: @wwfco
527,https://www.instagram.com/p/B_AtkD4BS3x,25833,No,credit!
2068,https://www.instagram.com/p/B_0G9kVj52s,25755,Yes,credit: meghanhoward0/tiktok
2576,https://www.instagram.com/p/CAyHtsuHgoG,25662,No,credit: @please comment or do for credit -
1943,https://www.instagram.com/p/B1oddcyIAg-,25580,Yes,credit: @busywithslime
2781,https://www.instagram.com/p/B-h7x_IHxjB,25437,No,credit @no copyright intended please dm or comment for credit *
117,https://www.instagram.com/p/B8erKPHH5V1,25410,No,credit: crushinit/tiktok
548,https://www.instagram.com/p/B-xWtgIh8j4,25343,No,credit!
3632,https://www.instagram.com/p/B-HTUXUjpVO,25274,No,credits: tiktok: @ worldsurfleague @satisfyaddict.s
3493,https://www.instagram.com/p/CApT5vKnGKx,25259,No,credits:@ 15766765266./抖音🎥vc
320,https://www.instagram.com/p/B8MpOisHo4u,25161,No,credit: @rogerkilimanjaro
104,https://www.instagram.com/p/B8uXYHTHGjF,25155,No,credit: kwai
919,https://www.instagram.com/p/B-r4p8UHKGx,25019,No,credit
155,https://www.instagram.com/p/B50eSDZHId4,25017,Yes,credit: robbiecrawford/tiktok
157,https://www.instagram.com/p/B5lfbaunHK9,25012,Yes,credit: asmr1284/tiktok
595,https://www.instagram.com/p/B-Fu-z_hVB3,24776,No,credit @please comment or dm for credit no copyright intended
573,https://www.instagram.com/p/B-Z3T3YBXSL,24750,No,credit @please comment or dm for credit no copyright intended
153,https://www.instagram.com/p/B6OiXPsHU2B,24746,Yes,credit: procreate1/tiktok
1787,https://www.instagram.com/p/B_Ncd8mHBR_,24590,No,credit: b_turn11 on tiktok
3528,https://www.instagram.com/p/CAKS7Okq7sB,24426,No,"credits:@musiacally, unknown"
141,https://www.instagram.com/p/B7v1WmKnRSJ,24148,No,credit: haileyyfisher/tiktok
473,https://www.instagram.com/p/B_ptxxEhlSg,24076,No,credit @getpunchman *
1804,https://www.instagram.com/p/B-Pu8KrHNN8,24024,No,credit: @dlinemarkings & unknown
315,https://www.instagram.com/p/B8jx-zQnvsP,24001,No,credit: @dean.schneider
140,https://www.instagram.com/p/B7yYi8VHMk3,23973,No,credit: channman28/tiktok
143,https://www.instagram.com/p/B7gxXrnHLFX,23732,No,credit: thecalmplace/tiktok
288,https://www.instagram.com/p/B_Ie1MyHDnA,23708,No,credit: @mregfx
2601,https://www.instagram.com/p/CAk6FHrH4fD,23570,No,credit
544,https://www.instagram.com/p/B-2Hk6YhTIB,23457,No,credit!
1816,https://www.instagram.com/p/B9mmQrdHCx8,23420,No,credit: @turdtwig & @hellomaphie 
66,https://www.instagram.com/p/B915xYpnd20,23330,Yes,credit: tereavcusa/tiktok
3479,https://www.instagram.com/p/CA2vcd3Kiah,23304,No,credits:@googlegoldendorado @hobopeeba
3628,https://www.instagram.com/p/B-McyA2DKtb,23290,No,credits: @mosdisplay
1764,https://www.instagram.com/p/CAdH0vKnQeg,23245,No,credit: waterandlight/tiktok
1809,https://www.instagram.com/p/B-AOdiUHssq,23145,No,credit: taylorlewallen7 on tiktok
45,https://www.instagram.com/p/B-SdusrHy86,23144,Yes,credit: willitclamp/tiktok
2043,https://www.instagram.com/p/CAVhyqxDTb1,23089,No,credits: @thebloominbarnyard
457,https://www.instagram.com/p/B_0AlRihE4V,23075,No,credit @please comment or dm for credit no copyright intended
48,https://www.instagram.com/p/B-NH_qdHQ-u,22967,Yes,credit: iceasmr23/tiktok
2655,https://www.instagram.com/p/CADerMTHxrU,22902,No,credit
80,https://www.instagram.com/p/B9etRiCHaeQ,22889,No,credit: crushinit/tiktok
2106,https://www.instagram.com/p/B-r2gh3jDTj,22764,No,credit: (dm for credit) ❁
569,https://www.instagram.com/p/B-e7oBoh1Jd,22764,No,credit @please comment or dm for credit no copyright intended
2135,https://www.instagram.com/p/B92I-gtB9DX,22701,No,credit: 1835003588 & 7648908639 (döuyin)
156,https://www.instagram.com/p/B5xu3g4nu9i,22657,Yes,credit: robbiecrawford/tiktok
1824,https://www.instagram.com/p/B8_tTFXndNF,22651,Yes,credit: @giaco_blade 
1933,https://www.instagram.com/p/B2J34cOoyLz,22650,Yes,credit: @hawsbeeshoney 
55,https://www.instagram.com/p/B-FGHJ-noYO,22614,Yes,credit: plantlovernick/tiktok
2034,https://www.instagram.com/p/CAdW3_jjDbr,22586,No,credits: @hairbysammcknight
645,https://www.instagram.com/p/B9ExXUChsgD,22556,No,credit *
1801,https://www.instagram.com/p/B-XTTo2HVV4,22464,No,credit: @kirkmaxson 
2561,https://www.instagram.com/p/CA54-rGnRKb,22441,No,credit: @thatsamazing -
928,https://www.instagram.com/p/B-kJ9i3HoK0,22322,No,credit @dm for removal*
1950,https://www.instagram.com/p/B1UGyjQojXw,22212,Yes,credit @musiacal
3629,https://www.instagram.com/p/B-KhNK-jtJD,22183,No,credits: @satisfylie @physicsfun
2643,https://www.instagram.com/p/CALLZwunIym,22085,No,credit
136,https://www.instagram.com/p/B79enfsnlPm,21822,No,credit: monk.tri/tiktok
3646,https://www.instagram.com/p/B91ReoNjhbB,21773,No,credits: @ anwar.1231 on tiktok
385,https://www.instagram.com/p/CAk8fBtBqv_,21733,No,credit!
2638,https://www.instagram.com/p/CAN9XAgnR_V,21631,No,credit
394,https://www.instagram.com/p/CAfkmclhZPw,21591,No,credit @legendaryshots *
96,https://www.instagram.com/p/B9EgL9BnfnX,21275,No,credit: eyedraw2/tiktok
3484,https://www.instagram.com/p/CAxhEh6qBpr,21078,No,credits:@dstrictholdings
931,https://www.instagram.com/p/B-fZBtmHRVV,21029,No,credit @dm for removal*
366,https://www.instagram.com/p/CAxx48QBSaa,21012,No,credit @so.up.high *
27,https://www.instagram.com/p/B-4qU0Kn17I,20994,No,credit: @twin_coast
2711,https://www.instagram.com/p/B_admzCH-BP,20933,No,credit
3501,https://www.instagram.com/p/CAiIvsPqa5l,20925,No,credits:@dessert_feature
3497,https://www.instagram.com/p/CAlIJ_cKQGb,20875,No,credits:dm me
100,https://www.instagram.com/p/B83_2cKn6tf,20862,No,credit: nowthatsinteresting
3516,https://www.instagram.com/p/CAUxX4MK6nt,20859,No,"credits:@jjay_beardedbarber,hhface on tiktok"
1931,https://www.instagram.com/p/B2PKvYXIGMR,20772,Yes,credit: @tiktok_australia 
2053,https://www.instagram.com/p/CAI99nmDO-L,20755,No,credit: tiktok ————————
3529,https://www.instagram.com/p/CAI_zElqE92,20668,No,"credits:@kowalskipottery, dm me"
3561,https://www.instagram.com/p/B_uO8hvnb1P,20624,No,"credits:douyin (baozi_5211341), @pablothecatch"
2780,https://www.instagram.com/p/B-h7-ZOHOvb,20545,No,credit @no copyright intended please dm or comment for credit *
3527,https://www.instagram.com/p/CAK7bIwqLQP,20467,No,"credits:@khedoori, @ashtomcircus"
3481,https://www.instagram.com/p/CA0TfHkKQpO,20436,No,credits:dm me
580,https://www.instagram.com/p/B-SL8xJhBC_,20411,No,credit @please comment or dm for credit no copyright intended
449,https://www.instagram.com/p/B_5TzeCh2bw,20351,No,credit @please comment or dm for credit no copyright intended
2009,https://www.instagram.com/p/CA0GUZCjUTO,20264,No,credits: @jaycenathan
781,https://www.instagram.com/p/CAS8p6uH5l9,20203,No,credit
1946,https://www.instagram.com/p/B1egqFXIEcw,20160,Yes,credit: @probeasts 
316,https://www.instagram.com/p/B8ZeoZZnk2S,20044,No,credit: @amauryguichon
254,https://www.instagram.com/p/CAyCwUsH5gs,20032,No,credit: @ johnboderting/tiktok
3495,https://www.instagram.com/p/CAnNiSVHDfB,20007,No,credits:@streetsa1
949,https://www.instagram.com/p/B-NbKP5HZM7,19963,No,credit @dm for removal*
3621,https://www.instagram.com/p/B-U0a20D31f,19911,No,credits: @junesmessydesk
413,https://www.instagram.com/p/CASyQHBB4WQ,19742,No,credit @please comment or dm for credit no copyright intended
3514,https://www.instagram.com/p/CAVssxuq6sO,19696,No,credits:dm me
1961,https://www.instagram.com/p/B0tMYAkoIXw,19548,Yes,credit: @musiacal 
1974,https://www.instagram.com/p/BzvzpaUIGDQ,19526,Yes,credit: @_flawlessdolls
137,https://www.instagram.com/p/B79eB_-nMNG,19447,No,credit: ellie_croxton/tiktok
118,https://www.instagram.com/p/B8d4KVOHwTW,19409,No,credit: stevieslides/tiktok
260,https://www.instagram.com/p/CAirTBonEeP,19260,No,credit: @ unknown
373,https://www.instagram.com/p/CAsxZtxBPPI,19250,No,credit @please comment or dm for credit no copyright intended
40,https://www.instagram.com/p/B-ccakpHoVe,19233,No,credit: via @satisfylure
314,https://www.instagram.com/p/B8memHxna_z,19164,No,credit: @rogerkilimanjaro
2193,https://www.instagram.com/p/CAefZr2nm0O,19145,No,credit : @kevinnguyenpdx 📷 all rights and credits reserved to the respective owner(s)
21,https://www.instagram.com/p/B_NhDDgHuUz,19102,Yes,credit: sosatisfying/tiktok
517,https://www.instagram.com/p/B_LCy_ZB6df,19066,No,credit!
964,https://www.instagram.com/p/B-Ctj9NHET3,19061,No,credit @dm for removal*
146,https://www.instagram.com/p/B7dwhYxHJ6A,18997,No,credit: sosatisfying/tiktok
406,https://www.instagram.com/p/CAVySHhhPv9,18986,No,credit @benjaminforthun *
3549,https://www.instagram.com/p/B_4jQDLK7U8,18977,No,"credits:@thetrickstarsuk, dm me"
590,https://www.instagram.com/p/B-KurvYh06h,18962,No,credit @please comment or dm for credit no copyright intended
455,https://www.instagram.com/p/B_0PZ0zhBIV,18919,No,credit!
1984,https://www.instagram.com/p/BzLrvGMI6zX,18863,Yes,credit: @baigelmanglass 
2123,https://www.instagram.com/p/B-IBnnZDREA,18838,No,credit: madmax_fluffyroad/tiktok ❁
10,https://www.instagram.com/p/B_7_ewfHN2A,18740,No,credit: lillydarmer99/tiktok
154,https://www.instagram.com/p/B50j_HsHtQe,18672,Yes,credit: @_ddsquad
262,https://www.instagram.com/p/CAdaGyDHP1E,18595,No,credit: @natxa.artist
1780,https://www.instagram.com/p/B_nGpHSHPKz,18583,No,credit: unknown please dm!
285,https://www.instagram.com/p/B_QOn1fn5un,18563,No,credit: @witenry
1161,https://www.instagram.com/p/B75xpuvn3l6,18506,No,credit @please comment or dm for credit no copyright intended
3522,https://www.instagram.com/p/CAPfvqgqh5r,18460,No,credits:dm me
430,https://www.instagram.com/p/CAGVGe1B5D5,18427,No,credit @please comment or dm for credit no copyright intended
2713,https://www.instagram.com/p/B_aEDCtn4Pq,18412,No,credit
2011,https://www.instagram.com/p/CAx26u0DHCh,18239,No,credits: @stevenpauljudd
2754,https://www.instagram.com/p/B-2kskHnJzN,18206,No,credit
2164,https://www.instagram.com/p/CA3SPdDHdPD,18154,Yes,credit : @lesspressure in @tiktok
64,https://www.instagram.com/p/B94acLNH8e3,18066,No,credit: sosatisfying/tiktok
3520,https://www.instagram.com/p/CAQdkiVn8Nu,18047,No,"credits:@tomcoben,dm me"
2708,https://www.instagram.com/p/B_fRlA8HjGG,17985,No,credit: @tiktok
2116,https://www.instagram.com/p/B-aPjB1j21i,17971,No,credit: starbucksrecipe/tiktok
1781,https://www.instagram.com/p/B_h962nnL8S,17962,No,credit: @jamesllewis love his content
1926,https://www.instagram.com/p/B2hAnwfIJ3y,17943,Yes,credit: @vasari_oil_paint 
523,https://www.instagram.com/p/B_FiAZPh5uT,17874,No,credit!
317,https://www.instagram.com/p/B8UV2vTnjAT,17814,No,credit: @dictator_youtube
2076,https://www.instagram.com/p/B_lMSIzD90N,17791,Yes,credit: id gg_5970 douyin app
2736,https://www.instagram.com/p/B_Fd8mdnQFk,17738,No,credit
2763,https://www.instagram.com/p/B-xBZKIHO2s,17713,No,credit
2819,https://www.instagram.com/p/B92Sa_9JcIJ,17682,No,credit @no copyright intended please dm or comment for credit
1753,https://www.instagram.com/p/CA5oiiJH7iQ,17666,No,credit: @mortzabayat
263,https://www.instagram.com/p/CAaxcFFHi67,17551,No,credit: @? tiktok
606,https://www.instagram.com/p/B97GO4KB_jT,17532,No,credit @please comment or dm for credit no copyright intended
3535,https://www.instagram.com/p/CADtURQqGpO,17498,No,credits:dm me
2787,https://www.instagram.com/p/B-coSBqAD_7,17481,No,credit @no copyright intended please dm or comment for credit *
34,https://www.instagram.com/p/B-pZhelnyfo,17443,No,credit: via @satisfylure
2071,https://www.instagram.com/p/B_u6Q_qDnTI,17323,Yes,credit: dm me
2770,https://www.instagram.com/p/B-rwP4UHZ8l,17242,No,credit @no copyright intended please dm or comment for credit *
525,https://www.instagram.com/p/B_DIQ8ghAeA,17133,No,credit!
628,https://www.instagram.com/p/B9hdy1khcLM,17036,No,credit @please comment or dm for credit no copyright intended
2807,https://www.instagram.com/p/B-IKawHHTR9,17011,No,credit @no copyright intended please dm or comment for credit
2565,https://www.instagram.com/p/CA5hfRYnCvI,16985,No,credit: @please comment or do for credit -
1953,https://www.instagram.com/p/B1Jx0aQoyE3,16942,Yes,credit: @wildcatcentre 
1938,https://www.instagram.com/p/B14AVGNIaXo,16937,Yes,credit: @stevegiralt 
2741,https://www.instagram.com/p/B_Arx00nz57,16931,No,credit
1761,https://www.instagram.com/p/CAk9JExHdJt,16899,No,credit: gadgetpower/tiktok
906,https://www.instagram.com/p/B-2fFm3HP-z,16898,No,credit
1936,https://www.instagram.com/p/B19Z2mpIY8Y,16870,Yes,credit: @hydraulic_press_best 
324,https://www.instagram.com/p/B74DJxZHW07,16782,No,"credit: @powervisiongo , @cuenk_test"
387,https://www.instagram.com/p/CAioVNYh5K5,16762,No,credit!
2591,https://www.instagram.com/p/CAqXtUonXD0,16754,No,credit: @please comment or do for credit -
334,https://www.instagram.com/p/B7eVnDGH50a,16712,No,credit: @nicholassteinbergphotography
31,https://www.instagram.com/p/B-w-tW7nfN3,16708,Yes,credit: @selene.drawz
503,https://www.instagram.com/p/B_X0Dz3Bexd,16695,No,credit!
2069,https://www.instagram.com/p/B_x6N26jvab,16681,Yes,credit: 18611119123tel/抖音
2021,https://www.instagram.com/p/CApy-CND3gN,16631,No,credits: @snegga_official
542,https://www.instagram.com/p/B-4pVaNhWmy,16531,No,credit!
543,https://www.instagram.com/p/B-2UDDWBPi2,16450,No,credit!
1171,https://www.instagram.com/p/B7ysiOMHQqV,16442,No,credit @please comment or dm for credit no copyright intended
3477,https://www.instagram.com/p/CA4v-L9HsT4,16400,No,credits:@quik_play via @satisfytour 
2563,https://www.instagram.com/p/CA5nJAOHKKq,16297,No,credit: @please comment or do for credit -
1815,https://www.instagram.com/p/B9pJUSpnwnl,16284,No,credit: _mb______ & _k_l_i_m/tiktok
358,https://www.instagram.com/p/CA2xwmNh5uN,16263,No,credit @engineering_enigma_ *
2766,https://www.instagram.com/p/B-upWwmAK3O,16244,No,credit
2067,https://www.instagram.com/p/B_45XfSDBh9,16223,Yes,credit: paraprincess95/tiktok
361,https://www.instagram.com/p/CA0fl3kBLXX,16167,No,credit @please comment or dm for credit no copyright intended
150,https://www.instagram.com/p/B63uB8Envre,16143,Yes,credit: piddlingplanet/tiktok
2055,https://www.instagram.com/p/CAGYv98BUh1,16111,No,credit: @thompsonwoodworks ————————
23,https://www.instagram.com/p/B_F0RFFHLhd,16102,No,credit: musclehoney/tiktok
2589,https://www.instagram.com/p/CAsouGMnkHW,16070,No,credit: @please comment or do for credit -
1137,https://www.instagram.com/p/B8JquwJHCi7,16034,No,credit @please comment or dm for credit no copyright intended
1175,https://www.instagram.com/p/B7vmaFEndY8,15995,No,credit @please comment or dm for credit no copyright intended
3545,https://www.instagram.com/p/B_7r-VzqZzG,15850,No,credits:dm me
3612,https://www.instagram.com/p/B-hs6PCiI91,15728,No,credits:dm me
129,https://www.instagram.com/p/B8OnA8rHcwC,15711,No,credit: honeyboba/tiktok
3573,https://www.instagram.com/p/B_e16s7j8-D,15691,No,credits:tiktok
2048,https://www.instagram.com/p/CAQH2tvjAtU,15666,No,credits: tiktok👨‍🔬
392,https://www.instagram.com/p/CAf8y_rh3ED,15557,No,credit @everythingcutinhalf *
162,https://www.instagram.com/p/B5TkXUGHzPP,15510,Yes,credit: sosatisfying/tiktok
26,https://www.instagram.com/p/B--K1-UnWwI,15420,Yes,credit: eye.inspired/tiktok
1114,https://www.instagram.com/p/B8ZNwWPH_4x,15419,No,credit @please comment or dm for credit no copyright intended
74,https://www.instagram.com/p/B9rtcRAnvX5,15378,Yes,credit: eeinart/tiktok
